name,ligID,targetID,instance,file_l,file_r,instance,autodock,dock,dsx,vina,score
ZINC000000003682,lig0751,target001,dock,lig0751/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.880,-26.887,-75.532,-5.275,-27.055
ZINC000000003695,lig0752,target001,dock,lig0752/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.960,-29.663,-75.540,-5.900,-30.245
ZINC000000003699,lig0753,target001,autodock,lig0753/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.720,-34.996,-77.852,-6.940,-6.640
ZINC000000003722,lig0754,target001,autodock,lig0754/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.450,-38.732,-94.782,-5.620,-7.140
ZINC000000003723,lig0755,target001,dock,lig0755/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.970,-31.093,-83.836,-6.516,-29.595
ZINC000000003724,lig0756,target001,autodock,lig0756/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.240,-30.691,-84.683,-9.589,-7.310
ZINC000000003732,lig0757,target001,autodock,lig0757/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.570,-39.632,-88.508,-8.014,-7.640
ZINC000000003736,lig0758,target001,vina,lig0758/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.650,-26.646,-52.888,-6.481,-6.900
ZINC000000003742,lig0759,target001,autodock,lig0759/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.750,-32.437,-91.413,-6.218,-6.960
ZINC000000003750,lig0760,target001,autodock,lig0760/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.030,-30.939,-60.893,-5.382,-5.360
ZINC000000003764,lig0761,target001,autodock,lig0761/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.420,-36.602,-86.162,-6.280,-6.790
ZINC000000003771,lig0762,target001,dock,lig0762/target001/poses/pose-23.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.150,-35.503,-83.679,-7.185,-31.131
ZINC000000003793,lig0763,target001,dock,lig0763/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.560,-29.461,-66.224,-5.741,-30.193
ZINC000000003796,lig0764,target001,autodock,lig0764/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.120,-30.382,-80.525,-7.070,-5.840
ZINC000000003817,lig0765,target001,dock,lig0765/target001/poses/pose-23.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.290,-33.412,-84.260,-5.226,-31.606
ZINC000000003818,lig0766,target001,vina,lig0766/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.200,-30.318,-91.122,-6.654,-7.800
ZINC000000003820,lig0767,target001,autodock,lig0767/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.270,-31.870,-84.783,-7.106,-7.210
ZINC000000003826,lig0768,target001,dock,lig0768/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.510,-31.058,-70.058,-5.475,-30.843
ZINC000000003834,lig0769,target001,dock,lig0769/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.860,-28.576,-54.272,-3.714,-28.089
ZINC000000003848,lig0770,target001,autodock,lig0770/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.910,-33.406,-87.162,-7.922,-7.520
ZINC000000003850,lig0771,target001,dock,lig0771/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.950,-39.214,-84.731,-6.959,-34.282
ZINC000000003864,lig0772,target001,vina,lig0772/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-2.210,-26.415,-38.103,-2.741,-4.100
ZINC000000003868,lig0773,target001,vina,lig0773/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.760,-35.378,-72.538,-5.707,-6.100
ZINC000000003877,lig0774,target001,vina,lig0774/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.200,-34.283,-81.843,-8.327,-8.100
ZINC000000003880,lig0775,target001,vina,lig0775/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.210,-38.463,-69.655,-5.870,-6.800
ZINC000000003882,lig0776,target001,autodock,lig0776/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.520,-32.715,-83.572,-6.781,-6.650
ZINC000000003885,lig0777,target001,dock,lig0777/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.710,-38.870,-84.999,-5.631,-36.594
ZINC000000003887,lig0778,target001,vina,lig0778/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.090,-27.685,-63.982,-5.575,-6.100
ZINC000000003901,lig0779,target001,autodock,lig0779/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.520,-44.061,-86.993,-7.117,-7.420
ZINC000000003921,lig0780,target001,dock,lig0780/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.430,-27.511,-59.617,-4.718,-26.978
ZINC000000003928,lig0781,target001,autodock,lig0781/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.350,-34.220,-87.632,-7.277,-6.380
ZINC000000003931,lig0782,target001,dock,lig0782/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.470,-31.363,-67.194,-6.423,-30.077
ZINC000000003946,lig0783,target001,autodock,lig0783/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.010,-29.755,-58.513,-6.818,-6.480
ZINC000000003961,lig0784,target001,dock,lig0784/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.950,-31.032,-70.958,-5.598,-31.652
ZINC000000003968,lig0785,target001,dock,lig0785/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.650,-39.418,-77.734,-5.940,-36.353
ZINC000000003971,lig0786,target001,autodock,lig0786/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.900,-33.358,-91.836,-5.869,-7.330
ZINC000000003975,lig0787,target001,vina,lig0787/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.320,-45.248,-67.554,-4.858,-5.700
ZINC000000003976,lig0788,target001,dock,lig0788/target001/poses/pose-27.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.470,-24.644,-54.409,-4.131,-23.521
ZINC000000003978,lig0789,target001,dock,lig0789/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.340,-36.226,-81.117,-7.335,-36.209
ZINC000000003982,lig0790,target001,dock,lig0790/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.340,-30.037,-64.398,-6.084,-28.875
ZINC000000004009,lig0791,target001,vina,lig0791/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.260,-41.515,-100.867,-7.290,-7.900
ZINC000000004011,lig0792,target001,dock,lig0792/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.200,-33.032,-77.679,-7.122,-30.382
ZINC000000004023,lig0793,target001,autodock,lig0793/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.240,-36.741,-97.091,-8.959,-8.210
ZINC000000004041,lig0794,target001,vina,lig0794/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.820,-35.698,-94.742,-7.100,-8.800
ZINC000000004042,lig0795,target001,dock,lig0795/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.060,-25.905,-49.518,-4.809,-25.281
ZINC000000004044,lig0796,target001,autodock,lig0796/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.170,-34.748,-79.807,-9.191,-7.390
ZINC000000004046,lig0797,target001,vina,lig0797/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.760,-35.994,-86.380,-8.161,-8.500
ZINC000000004070,lig0798,target001,dock,lig0798/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.040,-30.627,-67.493,-7.130,-30.914
ZINC000000004072,lig0799,target001,dock,lig0799/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.300,-31.212,-63.136,-5.533,-29.066
ZINC000000004075,lig0800,target001,vina,lig0800/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.590,-35.699,-77.094,-6.375,-6.800
ZINC000000004084,lig0801,target001,autodock,lig0801/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.410,-38.429,-73.507,-6.127,-7.210
ZINC000000004085,lig0802,target001,dock,lig0802/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.340,-30.815,-68.460,-4.595,-31.349
ZINC000000004107,lig0803,target001,vina,lig0803/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.250,-34.702,-67.588,-5.714,-7.000
ZINC000000004108,lig0804,target001,vina,lig0804/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.390,-32.440,-79.298,-5.410,-6.000
ZINC000000004118,lig0805,target001,vina,lig0805/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.920,-33.016,-80.511,-7.943,-8.500
ZINC000000004120,lig0806,target001,vina,lig0806/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.010,-28.252,-80.849,-7.620,-7.900
ZINC000000004121,lig0807,target001,autodock,lig0807/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.980,-35.650,-81.931,-8.858,-7.700
ZINC000000004127,lig0808,target001,dock,lig0808/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.900,-38.582,-75.587,-5.812,-37.413
ZINC000000004132,lig0809,target001,autodock,lig0809/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.740,-33.741,-81.715,-6.253,-7.280
ZINC000000004150,lig0810,target001,vina,lig0810/target001/poses/pose-13.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.370,-34.391,-79.180,-7.253,-7.900
ZINC000000004152,lig0811,target001,dock,lig0811/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,364000.000,-28.828,-62.548,-5.584,-28.855
ZINC000000004155,lig0812,target001,autodock,lig0812/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.100,-31.997,-87.131,-7.376,-6.930
ZINC000000004161,lig0813,target001,dock,lig0813/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.880,-26.961,-38.655,-2.996,-24.193
ZINC000000004164,lig0814,target001,vina,lig0814/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.500,-36.867,-87.758,-7.752,-8.800
ZINC000000004166,lig0815,target001,vina,lig0815/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.020,-36.838,-74.133,-6.184,-6.600
ZINC000000004177,lig0816,target001,autodock,lig0816/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.530,-28.963,-82.549,-6.098,-5.870
ZINC000000004184,lig0817,target001,vina,lig0817/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.030,-22.467,-73.379,-6.039,-6.400
ZINC000000004187,lig0818,target001,dock,lig0818/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.290,-36.917,-74.144,-7.457,-36.779
ZINC000000004188,lig0819,target001,dock,lig0819/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.670,-33.511,-66.448,-7.206,-32.741
ZINC000000004194,lig0820,target001,dock,lig0820/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.330,-34.078,-60.582,-5.860,-34.706
ZINC000000004223,lig0821,target001,dock,lig0821/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.410,-27.068,-62.048,-5.095,-27.781
ZINC000000004229,lig0822,target001,vina,lig0822/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.800,-36.388,-66.515,-6.426,-8.100
ZINC000000004234,lig0823,target001,vina,lig0823/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.140,-38.300,-90.991,-7.790,-7.800
ZINC000000004235,lig0824,target001,dock,lig0824/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.650,-38.928,-75.664,-6.920,-36.539
ZINC000000004239,lig0825,target001,vina,lig0825/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.320,-30.550,-53.944,-5.877,-6.900
ZINC000000004240,lig0826,target001,vina,lig0826/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.650,-37.889,-83.453,-6.814,-7.500
ZINC000000004241,lig0827,target001,vina,lig0827/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.230,-30.402,-100.755,-7.541,-8.300
ZINC000000004247,lig0828,target001,vina,lig0828/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.250,-37.023,-80.683,-7.744,-7.600
ZINC000000004250,lig0829,target001,autodock,lig0829/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.780,-38.249,-84.227,-7.226,-6.560
ZINC000000004257,lig0830,target001,dock,lig0830/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.040,-40.627,-91.562,-7.351,-38.728
ZINC000000004263,lig0831,target001,dock,lig0831/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.360,-29.765,-62.933,-4.735,-29.293
ZINC000000004264,lig0832,target001,autodock,lig0832/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.760,-39.159,-92.849,-8.159,-7.450
ZINC000000004270,lig0833,target001,vina,lig0833/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.200,-41.120,-85.120,-6.341,-7.100
ZINC000000004272,lig0834,target001,autodock,lig0834/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.930,-28.717,-69.870,-5.194,-6.290
ZINC000000004279,lig0835,target001,dock,lig0835/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.430,-34.689,-76.206,-6.353,-33.923
ZINC000000004285,lig0836,target001,dock,lig0836/target001/poses/pose-23.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.660,-26.132,-51.140,-4.171,-26.268
ZINC000000004287,lig0837,target001,dock,lig0837/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.370,-37.561,-87.610,-6.598,-35.264
ZINC000000004290,lig0838,target001,autodock,lig0838/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.680,-33.776,-70.456,-5.612,-6.500
ZINC000000004293,lig0839,target001,vina,lig0839/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.660,-36.272,-77.853,-8.307,-8.100
ZINC000000004300,lig0840,target001,vina,lig0840/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.100,-30.614,-76.333,-5.429,-6.200
ZINC000000004308,lig0841,target001,dock,lig0841/target001/poses/pose-26.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.780,-23.789,-53.582,-5.306,-22.085
ZINC000000004311,lig0842,target001,dock,lig0842/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.490,-30.590,-66.818,-6.200,-30.933
ZINC000000004337,lig0843,target001,dock,lig0843/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.520,-36.890,-90.877,-6.636,-36.998
ZINC000000004347,lig0844,target001,dock,lig0844/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.170,-32.256,-83.530,-5.329,-33.159
ZINC000000004351,lig0845,target001,vina,lig0845/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.970,-24.318,-52.658,-6.566,-6.600
ZINC000000004354,lig0846,target001,vina,lig0846/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.670,-34.744,-87.352,-6.439,-7.100
ZINC000000004355,lig0847,target001,dock,lig0847/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.890,-35.041,-87.175,-6.051,-34.077
ZINC000000004358,lig0848,target001,autodock,lig0848/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.440,-33.582,-75.032,-6.156,-6.410
ZINC000000004378,lig0849,target001,dock,lig0849/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.630,-32.539,-82.892,-6.894,-31.878
ZINC000000004379,lig0850,target001,vina,lig0850/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.070,-28.124,-56.873,-4.435,-5.000
ZINC000000004382,lig0851,target001,vina,lig0851/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.120,-35.806,-74.459,-6.007,-6.200
ZINC000000004383,lig0852,target001,vina,lig0852/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.600,-40.432,-99.230,-7.121,-7.900
ZINC000000004424,lig0853,target001,autodock,lig0853/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.620,-28.138,-61.012,-5.879,-5.430
ZINC000000004438,lig0854,target001,dock,lig0854/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.020,-32.001,-92.777,-7.095,-31.630
ZINC000000004439,lig0855,target001,dock,lig0855/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.070,-28.457,-55.146,-3.999,-30.844
ZINC000000004465,lig0856,target001,dock,lig0856/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.420,-29.717,-64.234,-4.537,-29.393
ZINC000000004486,lig0857,target001,vina,lig0857/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.800,-35.556,-81.187,-7.805,-8.400
ZINC000000004494,lig0858,target001,dock,lig0858/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.330,-27.774,-50.988,-3.907,-31.616
ZINC000000004503,lig0859,target001,autodock,lig0859/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.840,-38.200,-108.137,-8.152,-6.600
ZINC000000004512,lig0860,target001,vina,lig0860/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.080,-46.248,-99.274,-6.460,-7.400
ZINC000000004517,lig0861,target001,vina,lig0861/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.750,-32.301,-86.052,-6.811,-6.700
ZINC000000004522,lig0862,target001,dock,lig0862/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.600,-38.053,-87.523,-6.031,-33.664
ZINC000000004537,lig0863,target001,vina,lig0863/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.800,-30.183,-69.724,-7.305,-7.900
ZINC000000004548,lig0864,target001,vina,lig0864/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.630,-35.151,-67.854,-6.675,-7.200
ZINC000000004551,lig0865,target001,autodock,lig0865/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.870,-30.918,-60.613,-4.834,-5.360
ZINC000000004554,lig0866,target001,autodock,lig0866/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.630,-37.722,-59.675,-4.205,-6.930
ZINC000000004560,lig0867,target001,dock,lig0867/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.890,-27.883,-70.005,-4.341,-28.411
ZINC000000004568,lig0868,target001,dock,lig0868/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.750,-30.254,-77.060,-5.132,-32.826
ZINC000000004577,lig0869,target001,autodock,lig0869/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.930,-50.340,-89.236,-6.561,-9.070
ZINC000000004583,lig0870,target001,vina,lig0870/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.330,-37.975,-90.549,-8.096,-8.500
ZINC000000004597,lig0871,target001,dock,lig0871/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.230,-22.307,-34.085,-2.732,-24.530
ZINC000000004608,lig0872,target001,dock,lig0872/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.730,-34.537,-78.378,-7.686,-32.922
ZINC000000004609,lig0873,target001,vina,lig0873/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.110,-30.810,-71.864,-6.831,-7.500
ZINC000000004618,lig0874,target001,dock,lig0874/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.070,-32.451,-82.363,-6.616,-30.526
ZINC000000004623,lig0875,target001,dock,lig0875/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.200,-37.936,-75.235,-7.115,-34.743
ZINC000000004640,lig0876,target001,dock,lig0876/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.210,-29.527,-63.696,-5.183,-27.858
ZINC000000004641,lig0877,target001,vina,lig0877/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.230,-42.230,-101.181,-8.321,-9.900
ZINC000000004667,lig0878,target001,dock,lig0878/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.230,-32.524,-70.921,-6.735,-33.852
ZINC000000004683,lig0879,target001,autodock,lig0879/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.120,-34.947,-80.094,-5.357,-6.520
ZINC000000004689,lig0880,target001,dock,lig0880/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.610,-39.899,-77.346,-8.001,-37.397
ZINC000000004695,lig0881,target001,autodock,lig0881/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.580,-37.193,-97.357,-8.031,-7.240
ZINC000000004710,lig0882,target001,vina,lig0882/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.600,-29.371,-63.948,-5.692,-6.200
ZINC000000004717,lig0883,target001,dock,lig0883/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.090,-26.180,-55.086,-4.244,-29.999
ZINC000000004722,lig0884,target001,dock,lig0884/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.100,-42.818,-99.922,-7.495,-42.857
ZINC000000004724,lig0885,target001,vina,lig0885/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.730,-32.585,-87.165,-9.817,-10.100
ZINC000000004726,lig0886,target001,dock,lig0886/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.730,-27.625,-39.000,-4.317,-28.473
ZINC000000004728,lig0887,target001,vina,lig0887/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.760,-36.833,-85.348,-5.975,-6.600
ZINC000000004734,lig0888,target001,vina,lig0888/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.340,-30.750,-92.273,-6.872,-7.700
ZINC000000004737,lig0889,target001,vina,lig0889/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-3.960,-25.030,-67.537,-6.542,-7.300
ZINC000000004749,lig0890,target001,vina,lig0890/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.700,-37.061,-88.964,-8.585,-8.100
