name,ligID,targetID,instance,file_l,file_r,instance,autodock,dock,dsx,vina,score
ZINC000000004041,lig0794,target001,autodock,lig0794/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.320,-17.068,-104.762,-6.101,-8.700
ZINC000000004042,lig0795,target001,autodock,lig0795/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.630,-24.293,-52.732,-5.386,-4.920
ZINC000000004044,lig0796,target001,autodock,lig0796/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.170,-34.748,-79.807,-9.191,-7.390
ZINC000000004046,lig0797,target001,autodock,lig0797/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.810,-19.799,-89.520,-8.002,-9.250
ZINC000000004070,lig0798,target001,vina,lig0798/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.210,-28.726,-74.954,-7.428,-7.700
ZINC000000004072,lig0799,target001,autodock,lig0799/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.980,-27.113,-80.614,-6.550,-5.930
ZINC000000004075,lig0800,target001,autodock,lig0800/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.880,-32.187,-83.979,-5.702,-5.960
ZINC000000004084,lig0801,target001,dock,lig0801/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.140,-34.961,-88.121,-7.010,-34.348
ZINC000000004085,lig0802,target001,vina,lig0802/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,332000.000,-30.735,-83.972,-4.714,-5.300
ZINC000000004107,lig0803,target001,autodock,lig0803/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.150,-29.946,-82.749,-5.245,-5.320
ZINC000000004108,lig0804,target001,autodock,lig0804/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.970,-21.272,-83.397,-4.657,-5.460
ZINC000000004118,lig0805,target001,vina,lig0805/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.010,-32.388,-96.009,-8.876,-8.300
ZINC000000004120,lig0806,target001,autodock,lig0806/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.910,-21.586,-84.208,-6.860,-5.590
ZINC000000004121,lig0807,target001,autodock,lig0807/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.730,-22.062,-86.697,-7.507,-8.720
ZINC000000004127,lig0808,target001,autodock,lig0808/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.560,-28.962,-80.130,-6.322,-7.410
ZINC000000004132,lig0809,target001,vina,lig0809/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.000,-30.537,-90.863,-6.830,-7.900
ZINC000000004150,lig0810,target001,vina,lig0810/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.420,-32.242,-89.727,-6.101,-6.600
ZINC000000004152,lig0811,target001,autodock,lig0811/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.980,-27.542,-70.225,-6.364,-6.000
ZINC000000004155,lig0812,target001,autodock,lig0812/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.100,-31.997,-87.131,-7.376,-6.930
ZINC000000004161,lig0813,target001,vina,lig0813/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.410,-19.893,-52.566,-4.275,-4.900
ZINC000000004164,lig0814,target001,autodock,lig0814/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.640,-33.693,-96.027,-7.835,-8.520
ZINC000000004166,lig0815,target001,autodock,lig0815/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.200,-29.164,-76.815,-4.426,-6.600
ZINC000000004177,lig0816,target001,vina,lig0816/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.360,-25.324,-83.642,-6.112,-6.700
ZINC000000004184,lig0817,target001,autodock,lig0817/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.890,-20.166,-92.678,-6.405,-7.060
ZINC000000004187,lig0818,target001,dock,lig0818/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.750,-33.116,-80.876,-6.793,-30.053
ZINC000000004188,lig0819,target001,autodock,lig0819/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.090,-29.270,-79.649,-6.368,-6.500
ZINC000000004194,lig0820,target001,dock,lig0820/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.240,-32.148,-79.951,-6.125,-31.985
ZINC000000004223,lig0821,target001,autodock,lig0821/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.030,-20.139,-64.151,-4.268,-4.680
ZINC000000004229,lig0822,target001,autodock,lig0822/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.260,-24.366,-70.844,-6.776,-6.940
ZINC000000004234,lig0823,target001,dock,lig0823/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-8.010,-36.745,-91.104,-7.347,-32.036
ZINC000000004235,lig0824,target001,vina,lig0824/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.520,-33.864,-85.870,-6.415,-6.300
ZINC000000004239,lig0825,target001,dock,lig0825/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.070,-29.870,-61.470,-4.814,-30.026
ZINC000000004240,lig0826,target001,autodock,lig0826/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.000,-35.444,-89.322,-6.774,-6.520
ZINC000000004241,lig0827,target001,vina,lig0827/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.230,-30.402,-100.755,-7.541,-8.300
ZINC000000004247,lig0828,target001,vina,lig0828/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.750,-36.096,-95.151,-7.474,-7.800
ZINC000000004250,lig0829,target001,vina,lig0829/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.010,-34.005,-113.121,-8.251,-7.100
ZINC000000004257,lig0830,target001,dock,lig0830/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.040,-40.627,-91.562,-7.351,-38.728
ZINC000000004263,lig0831,target001,autodock,lig0831/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.430,-22.892,-64.646,-5.186,-5.820
ZINC000000004264,lig0832,target001,autodock,lig0832/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.030,-32.638,-101.891,-8.094,-8.110
ZINC000000004270,lig0833,target001,autodock,lig0833/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.450,-38.948,-85.851,-5.911,-6.660
ZINC000000004272,lig0834,target001,vina,lig0834/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.640,-24.921,-84.057,-8.460,-8.200
ZINC000000004279,lig0835,target001,autodock,lig0835/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.150,-34.085,-82.850,-6.416,-7.400
ZINC000000004285,lig0836,target001,vina,lig0836/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.990,-17.115,-69.761,-5.014,-5.900
ZINC000000004287,lig0837,target001,vina,lig0837/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.660,-35.538,-88.030,-7.920,-8.500
ZINC000000004290,lig0838,target001,dock,lig0838/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.030,-28.015,-94.481,-6.353,-32.320
ZINC000000004293,lig0839,target001,autodock,lig0839/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.910,-28.951,-83.962,-6.772,-6.680
ZINC000000004300,lig0840,target001,autodock,lig0840/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.740,-25.756,-90.689,-5.240,-6.090
ZINC000000004308,lig0841,target001,autodock,lig0841/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.370,-22.340,-60.886,-5.110,-4.540
ZINC000000004311,lig0842,target001,autodock,lig0842/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.190,-11.069,-71.048,-4.864,-6.690
ZINC000000004337,lig0843,target001,vina,lig0843/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.350,-33.765,-98.213,-8.033,-7.900
ZINC000000004347,lig0844,target001,dock,lig0844/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.770,-30.000,-92.813,-4.616,-30.528
ZINC000000004351,lig0845,target001,autodock,lig0845/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.620,-19.962,-95.333,-8.506,-8.320
ZINC000000004354,lig0846,target001,vina,lig0846/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.250,-32.431,-101.643,-7.539,-8.300
ZINC000000004355,lig0847,target001,dock,lig0847/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.890,-35.041,-87.175,-6.051,-34.077
ZINC000000004358,lig0848,target001,dock,lig0848/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.980,-29.541,-82.250,-5.719,-32.619
ZINC000000004378,lig0849,target001,vina,lig0849/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.390,-29.539,-84.423,-6.381,-7.000
ZINC000000004379,lig0850,target001,vina,lig0850/target001/poses/pose-18.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-3.720,-24.957,-63.170,-5.422,-5.500
ZINC000000004382,lig0851,target001,autodock,lig0851/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.110,-34.299,-81.282,-5.654,-7.610
ZINC000000004383,lig0852,target001,vina,lig0852/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.600,-40.432,-99.230,-7.121,-7.900
ZINC000000004424,lig0853,target001,dock,lig0853/target001/poses/pose-24.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.640,-27.264,-70.627,-4.960,-25.343
ZINC000000004438,lig0854,target001,dock,lig0854/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.020,-32.001,-92.777,-7.095,-31.630
ZINC000000004439,lig0855,target001,dock,lig0855/target001/poses/pose-24.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.370,-22.378,-84.452,-6.270,-27.445
ZINC000000004465,lig0856,target001,vina,lig0856/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.120,-22.454,-90.171,-6.368,-6.600
ZINC000000004486,lig0857,target001,autodock,lig0857/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.400,-23.908,-88.493,-6.725,-7.710
ZINC000000004494,lig0858,target001,vina,lig0858/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.300,-25.377,-81.608,-5.820,-6.600
ZINC000000004503,lig0859,target001,autodock,lig0859/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.840,-38.200,-108.137,-8.152,-6.600
ZINC000000004512,lig0860,target001,vina,lig0860/target001/poses/pose-19.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.030,-36.229,-101.430,-6.064,-6.900
ZINC000000004517,lig0861,target001,vina,lig0861/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.750,-32.301,-86.052,-6.811,-6.700
ZINC000000004522,lig0862,target001,vina,lig0862/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.070,-34.826,-105.887,-7.121,-7.100
ZINC000000004537,lig0863,target001,vina,lig0863/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.100,-27.130,-74.915,-6.069,-7.000
ZINC000000004548,lig0864,target001,autodock,lig0864/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.310,-32.170,-79.317,-5.032,-6.970
ZINC000000004551,lig0865,target001,vina,lig0865/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.930,-27.211,-74.360,-5.541,-6.400
ZINC000000004554,lig0866,target001,autodock,lig0866/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.900,-32.335,-77.285,-5.769,-6.170
ZINC000000004560,lig0867,target001,autodock,lig0867/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.870,-21.690,-71.453,-3.056,-4.650
ZINC000000004568,lig0868,target001,autodock,lig0868/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.920,-25.956,-77.120,-6.738,-5.770
ZINC000000004577,lig0869,target001,autodock,lig0869/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.530,-43.054,-112.258,-6.843,-7.440
ZINC000000004583,lig0870,target001,autodock,lig0870/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.380,-28.005,-99.818,-8.948,-7.850
ZINC000000004597,lig0871,target001,vina,lig0871/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-4.200,-20.146,-74.582,-4.720,-5.400
ZINC000000004608,lig0872,target001,autodock,lig0872/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.810,-22.672,-79.624,-6.446,-5.970
ZINC000000004609,lig0873,target001,dock,lig0873/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.520,-29.505,-81.980,-5.414,-31.081
ZINC000000004618,lig0874,target001,dock,lig0874/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.070,-32.451,-82.363,-6.616,-30.526
ZINC000000004623,lig0875,target001,autodock,lig0875/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.970,-33.619,-92.704,-8.115,-9.300
ZINC000000004640,lig0876,target001,dock,lig0876/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-3.970,-28.551,-69.423,-5.713,-28.115
ZINC000000004641,lig0877,target001,vina,lig0877/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.230,-42.230,-101.181,-8.321,-9.900
ZINC000000004667,lig0878,target001,vina,lig0878/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.170,-28.982,-72.882,-6.019,-6.700
ZINC000000004683,lig0879,target001,vina,lig0879/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.460,-33.432,-87.751,-6.294,-6.500
ZINC000000004689,lig0880,target001,autodock,lig0880/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.130,-33.376,-89.628,-6.972,-7.440
ZINC000000004695,lig0881,target001,autodock,lig0881/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.580,-37.193,-97.357,-8.031,-7.240
ZINC000000004710,lig0882,target001,autodock,lig0882/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.510,-25.669,-68.517,-5.756,-5.630
ZINC000000004717,lig0883,target001,dock,lig0883/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.450,-24.774,-83.384,-5.976,-27.401
ZINC000000004722,lig0884,target001,vina,lig0884/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.310,-38.404,-102.363,-7.809,-8.800
ZINC000000004724,lig0885,target001,autodock,lig0885/target001/poses/pose-6.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.140,-26.310,-88.907,-9.273,-7.920
ZINC000000004726,lig0886,target001,dock,lig0886/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-5.370,-26.950,-57.488,-5.289,-28.534
ZINC000000004728,lig0887,target001,autodock,lig0887/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.150,-35.661,-87.731,-5.972,-6.090
ZINC000000004734,lig0888,target001,vina,lig0888/target001/poses/pose-16.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.370,-25.995,-95.741,-6.625,-6.900
ZINC000000004737,lig0889,target001,autodock,lig0889/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.280,-20.519,-72.441,-4.486,-5.030
ZINC000000004749,lig0890,target001,autodock,lig0890/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-10.520,-31.124,-95.121,-8.828,-7.850
ZINC000000004762,lig0891,target001,vina,lig0891/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.510,-27.414,-82.172,-7.247,-8.200
ZINC000000004776,lig0892,target001,autodock,lig0892/target001/poses/pose-10.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.540,-23.807,-88.546,-6.312,-7.150
ZINC000000004778,lig0893,target001,autodock,lig0893/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.950,-35.027,-99.155,-8.687,-8.090
ZINC000000004779,lig0894,target001,vina,lig0894/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.550,-40.523,-108.095,-5.889,-7.600
ZINC000000004783,lig0895,target001,vina,lig0895/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.210,-20.562,-77.885,-7.864,-7.600
ZINC000000004785,lig0896,target001,autodock,lig0896/target001/poses/pose-4.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.390,-15.981,-91.526,-7.073,-7.020
ZINC000000004791,lig0897,target001,autodock,lig0897/target001/poses/pose-9.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.450,-40.421,-101.511,-6.946,-7.620
ZINC000000004810,lig0898,target001,vina,lig0898/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-10.430,-38.130,-130.036,-11.073,-11.300
ZINC000000004816,lig0899,target001,autodock,lig0899/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.230,-31.330,-62.725,-4.908,-5.230
ZINC000000004840,lig0900,target001,autodock,lig0900/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.930,-30.883,-88.719,-8.538,-6.670
ZINC000000004841,lig0901,target001,vina,lig0901/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.020,-29.874,-68.411,-6.107,-6.900
ZINC000000004861,lig0902,target001,autodock,lig0902/target001/poses/pose-5.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.580,-37.185,-88.831,-5.787,-6.650
ZINC000000004875,lig0903,target001,vina,lig0903/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.440,-32.608,-103.523,-8.272,-9.400
ZINC000000004880,lig0904,target001,vina,lig0904/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-3.050,-23.563,-71.070,-4.895,-6.400
ZINC000000004882,lig0905,target001,autodock,lig0905/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.650,-34.721,-82.981,-7.414,-8.360
ZINC000000004886,lig0906,target001,autodock,lig0906/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.520,-18.982,-108.156,-6.801,-8.820
ZINC000000004888,lig0907,target001,vina,lig0907/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-2.760,-15.410,-56.445,-2.826,-5.100
ZINC000000004918,lig0908,target001,autodock,lig0908/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.230,-31.795,-79.716,-7.087,-7.310
ZINC000000004928,lig0909,target001,dock,lig0909/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.450,-28.954,-75.811,-5.251,-28.983
ZINC000000004931,lig0910,target001,autodock,lig0910/target001/poses/pose-3.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.360,-25.599,-102.407,-7.330,-7.810
ZINC000000004935,lig0911,target001,vina,lig0911/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.330,-34.118,-83.720,-8.144,-8.400
ZINC000000004949,lig0912,target001,dock,lig0912/target001/poses/pose-21.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-6.490,-23.600,-69.666,-4.053,-30.441
ZINC000000004957,lig0913,target001,dock,lig0913/target001/poses/pose-22.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-4.140,-28.778,-74.486,-5.713,-28.880
ZINC000000004982,lig0914,target001,vina,lig0914/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.550,-33.050,-97.460,-8.032,-8.600
ZINC000000004996,lig0915,target001,vina,lig0915/target001/poses/pose-15.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.310,-33.710,-111.516,-8.274,-8.100
ZINC000000005006,lig0916,target001,autodock,lig0916/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-5.620,-27.916,-88.964,-5.434,-7.120
ZINC000000005014,lig0917,target001,autodock,lig0917/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.230,-25.441,-93.674,-7.683,-7.580
ZINC000000005023,lig0918,target001,vina,lig0918/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.050,-37.612,-98.863,-7.985,-9.200
ZINC000000005039,lig0919,target001,vina,lig0919/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.020,-26.477,-99.234,-7.959,-8.400
ZINC000000005048,lig0920,target001,vina,lig0920/target001/poses/pose-11.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-7.010,-34.495,-89.244,-8.254,-8.700
ZINC000000005051,lig0921,target001,autodock,lig0921/target001/poses/pose-2.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-10.610,-32.525,-108.960,-8.474,-8.880
ZINC000000005053,lig0922,target001,autodock,lig0922/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-8.300,-34.191,-88.097,-5.401,-7.670
ZINC000000005057,lig0923,target001,vina,lig0923/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-8.400,-36.229,-101.574,-9.145,-7.100
ZINC000000005067,lig0924,target001,autodock,lig0924/target001/poses/pose-8.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-6.320,-20.374,-76.463,-5.649,-6.710
ZINC000000005108,lig0925,target001,vina,lig0925/target001/poses/pose-12.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-6.710,-29.164,-102.421,-7.612,-7.500
ZINC000000005122,lig0926,target001,autodock,lig0926/target001/poses/pose-1.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.240,-29.198,-100.001,-6.881,-7.140
ZINC000000005129,lig0927,target001,autodock,lig0927/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-4.930,-24.002,-67.170,-5.997,-5.730
ZINC000000005142,lig0928,target001,autodock,lig0928/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-7.700,-25.290,-75.447,-7.069,-7.610
ZINC000000005148,lig0929,target001,autodock,lig0929/target001/poses/pose-7.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,autodock,-9.900,-29.034,-95.057,-6.751,-9.050
ZINC000000005152,lig0930,target001,vina,lig0930/target001/poses/pose-17.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.910,-23.701,-59.592,-4.290,-4.800
ZINC000000005155,lig0931,target001,dock,lig0931/target001/poses/pose-20.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,dock,-7.580,-34.923,-93.226,-7.593,-32.745
ZINC000000005160,lig0932,target001,vina,lig0932/target001/poses/pose-14.mol2,../../targets/target001/6lvy_protein_prep_ph5_aligned.pdb,vina,-5.780,-29.288,-75.082,-6.349,-6.400
